population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,4868,Rajasthan,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,617788.13814267,680332.3596922769,558048.891696756
1,All Population,5,Prevalence,4842,Arunachal Pradesh,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,72646.06299196697,79075.8433704216,66802.54150498705
1,All Population,5,Prevalence,4842,Arunachal Pradesh,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,3494.0615878631165,3788.8145491895457,3237.8697651968528
1,All Population,5,Prevalence,4842,Arunachal Pradesh,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,5949.609344822957,6778.834964116392,5247.764667548447
1,All Population,5,Prevalence,4842,Arunachal Pradesh,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,51380.707276065565,56068.654988979295,46570.26153745021
1,All Population,5,Prevalence,4841,Andhra Pradesh,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,20785.790851720634,33980.41626319355,13415.040155418304
1,All Population,5,Prevalence,4841,Andhra Pradesh,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,633980.7716187275,692444.8112385519,575871.2256085125
1,All Population,5,Prevalence,4869,Sikkim,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,240.62799264281645,433.5642453476007,147.34837547948962
1,All Population,5,Prevalence,4869,Sikkim,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,5710.415928430835,6312.930573162625,5181.407332553584
1,All Population,5,Prevalence,4851,Gujarat,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,22532.137186328982,34847.38677131861,14095.76107555532
1,All Population,5,Prevalence,4851,Gujarat,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,646565.4939050406,705146.772263189,586434.7800012425
1,All Population,5,Prevalence,44538,Other Union Territories,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,195738.1496836471,214063.0865346404,180404.07808922275
